,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
13769,13660,331,HighSeason,[0-1],Standard,[160-260],[2-2],True
13770,13661,255,HighSeason,[0-1],Standard,[160-260],[3-4],True
13771,13662,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13772,13663,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13773,13664,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13774,13665,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13775,13666,284,HighSeason,[2-3],Standard,[260-360],[3-4],False
13776,13667,296,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13777,13668,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13778,13669,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
13779,13670,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13780,13671,208,HighSeason,[2-3],Standard,[260-360],[3-4],True
13781,13672,272,HighSeason,[2-3],Standard,[160-260],[5-inf],False
13782,1961,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
13783,13673,94,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13784,13674,358,HighSeason,[2-3],Standard,[160-260],[1-1],False
13785,13675,162,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13786,13676,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13787,13677,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13788,13678,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13789,13679,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13790,13680,190,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13791,13681,358,HighSeason,[2-3],Standard,[160-260],[1-1],False
13792,13682,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
13793,13683,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13794,13684,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13795,13685,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13796,13686,331,HighSeason,[0-1],Standard,[160-260],[2-2],True
13797,13687,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13798,13688,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13799,13689,152,LowSeason,[2-3],Standard,[160-260],[3-4],True
13800,13690,208,HighSeason,[2-3],Standard,[260-360],[3-4],True
13801,13691,323,HighSeason,[0-1],Standard,[160-260],[2-2],False
13802,13692,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13803,13693,255,HighSeason,[0-1],Standard,[160-260],[3-4],True
13804,13694,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13805,11637,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13806,13695,79,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
13807,13696,94,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13808,13565,162,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13809,13697,139,LowSeason,[2-3],Standard,[260-360],[5-inf],True
13810,13698,235,LowSeason,[2-3],Standard,[260-360],[3-4],True
13811,13699,134,HighSeason,[4-7],Standard,[260-360],[3-4],True
13812,13700,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13813,13702,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13814,13703,162,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13815,13704,342,HighSeason,[2-3],Nonref,[160-260],[1-1],True
13816,13705,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13817,13706,283,HighSeason,[8-inf],Nonref,[160-260],[1-1],True
13818,13707,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13819,13708,319,HighSeason,[0-1],Nonref,[160-260],[2-2],True
13820,13709,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13821,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13822,13710,313,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13823,13711,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13824,13712,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13825,13713,255,HighSeason,[0-1],Standard,[160-260],[3-4],True
13826,3336,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13827,13714,337,HighSeason,[4-7],Nonref,[160-260],[2-2],False
13828,13715,331,HighSeason,[0-1],Standard,[160-260],[2-2],True
13829,13716,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13830,13717,313,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13831,13718,331,HighSeason,[0-1],Standard,[160-260],[2-2],True
13832,13719,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13833,13720,319,HighSeason,[0-1],Nonref,[160-260],[2-2],True
13834,13721,719,HighSeason,[0-1],Standard,[260-360],[2-2],True
13835,13722,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
13836,13723,274,LowSeason,[2-3],Standard,[160-260],[2-2],False
13837,13724,162,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13838,13725,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13839,13726,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13840,13727,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13841,13728,725,HighSeason,[0-1],Standard,[360-500],[5-inf],True
13842,9827,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13843,13729,218,HighSeason,[4-7],Standard,[160-260],[3-4],False
13844,13730,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13845,13731,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13846,13732,78,HighSeason,[4-7],Nonref,[0-160],[2-2],True
13847,13733,267,HighSeason,[4-7],Standard,[160-260],[2-2],False
13848,13734,267,HighSeason,[4-7],Standard,[160-260],[2-2],False
13849,13735,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13850,13736,162,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13851,13737,272,HighSeason,[2-3],Standard,[160-260],[5-inf],False
13852,13738,112,HighSeason,[4-7],Standard,[260-360],[2-2],True
13853,13739,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13854,13740,62,HighSeason,[4-7],Standard,[0-160],[2-2],True
13855,13741,241,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13856,13742,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13857,13743,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13858,13744,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13859,13745,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13860,13746,150,LowSeason,[2-3],Standard,[160-260],[2-2],True
13861,13748,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13862,13749,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13863,13750,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13864,13751,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13865,13752,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13866,13753,284,HighSeason,[2-3],Standard,[260-360],[3-4],False
13867,10789,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13868,13754,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13869,13755,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13870,13756,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13871,13757,284,HighSeason,[2-3],Standard,[260-360],[3-4],False
13872,13758,208,HighSeason,[2-3],Standard,[260-360],[3-4],True
13873,10250,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13874,13759,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13875,13760,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13876,13761,336,HighSeason,[2-3],Standard,[260-360],[2-2],True
13877,13762,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
13878,13763,241,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13879,13764,174,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13880,13765,331,HighSeason,[0-1],Standard,[160-260],[2-2],True
13881,13766,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13882,13767,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13883,13768,726,HighSeason,[8-inf],Standard,[260-360],[3-4],True
13884,13769,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13885,13770,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13886,13771,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13887,3456,303,HighSeason,[0-1],Standard,[160-260],[3-4],False
13888,13772,94,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13889,4546,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13890,13773,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13891,13774,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13892,13775,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13893,13776,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13894,13777,267,HighSeason,[4-7],Standard,[160-260],[2-2],False
13895,13778,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
13896,13779,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13897,13780,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13898,13782,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13899,13783,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13900,13784,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13901,13785,198,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13902,13786,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13903,13787,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13904,13788,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13905,13790,241,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13906,13791,313,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13907,13792,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13908,13793,274,LowSeason,[2-3],Standard,[160-260],[2-2],False
13909,13794,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13910,13795,335,HighSeason,[0-1],Nonref,[260-360],[3-4],False
13911,13796,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13912,13797,151,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13913,96,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13914,13798,94,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13915,13799,349,HighSeason,[0-1],Nonref,[160-260],[1-1],False
13916,13800,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13917,13801,241,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13918,13802,112,HighSeason,[4-7],Standard,[260-360],[2-2],True
13919,13803,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13920,13804,321,HighSeason,[2-3],Standard,[0-160],[1-1],False
13921,13805,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13922,3450,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13923,13806,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13924,13807,90,HighSeason,[2-3],Nonref,[0-160],[2-2],True
13925,13808,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13926,13809,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13927,13810,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13928,13811,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13929,13812,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13930,13813,342,HighSeason,[2-3],Nonref,[160-260],[1-1],True
13931,13814,340,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
13932,13815,258,LowSeason,[2-3],Standard,[160-260],[3-4],False
13933,9145,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13934,13816,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13935,13817,719,HighSeason,[0-1],Standard,[260-360],[2-2],True
13936,13818,79,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
13937,13819,313,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13938,13820,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13939,13821,174,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13940,13822,629,HighSeason,[0-1],Standard,[260-360],[3-4],False
13941,13823,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13942,2849,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13943,13824,241,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13944,13825,174,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13945,13826,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13946,13827,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13947,13828,247,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
13948,13829,139,LowSeason,[2-3],Standard,[260-360],[5-inf],True
13949,13830,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13950,13831,190,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13951,13832,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
13952,13833,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
13953,13834,198,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13954,2668,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13955,13835,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13956,13836,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13957,7428,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13958,13837,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13959,13838,139,LowSeason,[2-3],Standard,[260-360],[5-inf],True
13960,13839,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
13961,13840,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
13962,13841,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13963,13842,190,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13964,13843,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13965,13844,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13966,13845,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13967,13846,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13968,13847,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
13969,6066,77,HighSeason,[2-3],Standard,[0-160],[2-2],True
13970,13848,164,LowSeason,[2-3],Standard,[260-360],[5-inf],False
13971,13849,355,HighSeason,[2-3],Nonref,[260-360],[2-2],True
13972,13850,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13973,13851,255,HighSeason,[0-1],Standard,[160-260],[3-4],True
13974,13852,90,HighSeason,[2-3],Nonref,[0-160],[2-2],True
13975,13853,199,HighSeason,[2-3],Standard,[260-360],[5-inf],False
13976,13854,331,HighSeason,[0-1],Standard,[160-260],[2-2],True
13977,13855,313,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13978,13856,313,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13979,13857,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13980,13859,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13981,13860,245,LowSeason,[2-3],Nonref,[160-260],[3-4],False
13982,13861,338,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13983,13862,284,HighSeason,[2-3],Standard,[260-360],[3-4],False
13984,13863,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13985,13864,255,HighSeason,[0-1],Standard,[160-260],[3-4],True
13986,13865,629,HighSeason,[0-1],Standard,[260-360],[3-4],False
13987,13866,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13988,13867,319,HighSeason,[0-1],Nonref,[160-260],[2-2],True
13989,13868,139,LowSeason,[2-3],Standard,[260-360],[5-inf],True
13990,13869,255,HighSeason,[0-1],Standard,[160-260],[3-4],True
13991,13870,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
13992,13871,152,LowSeason,[2-3],Standard,[160-260],[3-4],True
13993,13872,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13994,13873,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13995,13874,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13996,13875,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13997,13876,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
13998,13877,94,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13999,13878,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
14000,13879,237,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14001,13880,199,HighSeason,[2-3],Standard,[260-360],[5-inf],False
14002,13881,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14003,13882,267,HighSeason,[4-7],Standard,[160-260],[2-2],False
14004,13883,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
14005,13884,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
14006,13885,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
14007,13886,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
14008,13887,112,HighSeason,[4-7],Standard,[260-360],[2-2],True
14009,13888,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
14010,8067,176,LowSeason,[4-7],Standard,[160-260],[2-2],True
14011,13889,323,HighSeason,[0-1],Standard,[160-260],[2-2],False
14012,13890,237,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14013,13891,284,HighSeason,[2-3],Standard,[260-360],[3-4],False
14014,13892,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
14015,13684,303,HighSeason,[0-1],Standard,[160-260],[3-4],False
14016,13893,162,HighSeason,[2-3],Nonref,[160-260],[2-2],False
14017,13894,258,LowSeason,[2-3],Standard,[160-260],[3-4],False
14018,13895,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
14019,13896,241,HighSeason,[4-7],Standard,[160-260],[5-inf],True
14020,13897,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
14021,13898,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14022,13899,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
14023,13900,324,HighSeason,[0-1],Nonref,[160-260],[2-2],False
14024,13901,109,LowSeason,[4-7],Nonref,[160-260],[2-2],True
14025,13902,284,HighSeason,[2-3],Standard,[260-360],[3-4],False
14026,13903,332,HighSeason,[2-3],Nonref,[0-160],[2-2],False
14027,13904,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
14028,13905,190,HighSeason,[2-3],Standard,[260-360],[5-inf],True
14029,13906,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
14030,9703,218,HighSeason,[4-7],Standard,[160-260],[3-4],False
14031,13907,258,LowSeason,[2-3],Standard,[160-260],[3-4],False
14032,13908,190,HighSeason,[2-3],Standard,[260-360],[5-inf],True
14033,13909,176,LowSeason,[4-7],Standard,[160-260],[2-2],True
14034,13910,134,HighSeason,[4-7],Standard,[260-360],[3-4],True
14035,13911,337,HighSeason,[4-7],Nonref,[160-260],[2-2],False
14036,13912,718,HighSeason,[4-7],Standard,[160-260],[1-1],False
14037,13914,199,HighSeason,[2-3],Standard,[260-360],[5-inf],False
14038,13915,338,HighSeason,[0-1],Standard,[260-360],[5-inf],False
14039,13916,150,LowSeason,[2-3],Standard,[160-260],[2-2],True
14040,13917,217,HighSeason,[4-7],Nonref,[160-260],[3-4],False
14041,13918,315,HighSeason,[4-7],Standard,[160-260],[1-1],True
14042,13919,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
14043,13920,26,OffSeason,[4-7],Standard,[160-260],[2-2],False
14044,13921,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
14045,13923,720,HighSeason,[2-3],Standard,[260-360],[1-1],True
14046,13924,323,HighSeason,[0-1],Standard,[160-260],[2-2],False
14047,13925,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
14048,13926,272,HighSeason,[2-3],Standard,[160-260],[5-inf],False
14049,13927,625,HighSeason,[0-1],Nonref,[260-360],[2-2],False
14050,13928,137,OffSeason,[0-1],Standard,[160-260],[1-1],False
14051,3301,258,LowSeason,[2-3],Standard,[160-260],[3-4],False
14052,13929,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
14053,13930,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
14054,13931,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
14055,13932,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
14056,13933,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14057,13934,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14058,13935,324,HighSeason,[0-1],Nonref,[160-260],[2-2],False
14059,13936,274,LowSeason,[2-3],Standard,[160-260],[2-2],False
14060,13937,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14061,13938,249,HighSeason,[2-3],Standard,[160-260],[2-2],False
14062,13939,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14063,13940,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
14064,13941,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
14065,13942,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14066,13943,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
14067,13944,274,LowSeason,[2-3],Standard,[160-260],[2-2],False
14068,13945,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
14069,13946,336,HighSeason,[2-3],Standard,[260-360],[2-2],True
14070,13947,336,HighSeason,[2-3],Standard,[260-360],[2-2],True
14071,13948,150,LowSeason,[2-3],Standard,[160-260],[2-2],True
14072,13949,315,HighSeason,[4-7],Standard,[160-260],[1-1],True
14073,13950,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
14074,13951,329,HighSeason,[0-1],Nonref,[260-360],[5-inf],True
14075,2260,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
14076,5272,727,LowSeason,[4-7],Standard,[260-360],[1-1],False
14077,13952,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14078,11401,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
14079,13953,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
14080,13954,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14081,13955,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
14082,13956,176,LowSeason,[4-7],Standard,[160-260],[2-2],True
14083,13957,176,LowSeason,[4-7],Standard,[160-260],[2-2],True
14084,13958,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14085,13959,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
14086,13960,176,LowSeason,[4-7],Standard,[160-260],[2-2],True
14087,9139,117,HighSeason,[2-3],Standard,[160-260],[2-2],True
14088,13961,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
14089,13962,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
14090,13963,198,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14091,13964,719,HighSeason,[0-1],Standard,[260-360],[2-2],True
14092,3983,719,HighSeason,[0-1],Standard,[260-360],[2-2],True
14093,13965,201,HighSeason,[2-3],Nonref,[160-260],[2-2],True
14094,13966,255,HighSeason,[0-1],Standard,[160-260],[3-4],True
14095,13967,632,HighSeason,[0-1],Standard,[260-360],[3-4],True
14096,13967,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14097,5855,274,LowSeason,[2-3],Standard,[160-260],[2-2],False
14098,13968,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
